Filename,Co(phen)2(SCN)2 electromagnet RT-325-10011142022
[step]
Isothermal 1.0 min
Time,Temperature,Weight,Weight
min,°C,mg,%
0.00,120.11,12.182,99.609
0.00,120.11,12.182,99.609
0.00,120.11,12.182,99.609
0.01,120.11,12.182,99.609
0.01,120.12,12.182,99.609
0.01,120.12,12.182,99.610
0.01,120.12,12.182,99.610
0.01,120.12,12.182,99.610
0.01,120.12,12.182,99.609
0.01,120.12,12.182,99.609
0.02,120.12,12.182,99.609
0.02,120.12,12.182,99.609
0.02,120.13,12.182,99.609
0.02,120.13,12.182,99.609
0.02,120.13,12.182,99.609
0.03,120.13,12.182,99.609
0.03,120.13,12.182,99.609
0.03,120.13,12.182,99.610
0.03,120.13,12.182,99.610
0.03,120.13,12.182,99.610
0.03,120.14,12.182,99.609
0.03,120.14,12.182,99.609
0.04,120.14,12.182,99.610
0.04,120.14,12.182,99.610
0.04,120.14,12.182,99.610
0.04,120.14,12.182,99.610
0.04,120.14,12.182,99.610
0.05,120.14,12.182,99.610
0.05,120.14,12.182,99.610
0.05,120.15,12.182,99.610
0.05,120.15,12.182,99.610
0.05,120.15,12.182,99.610
0.05,120.15,12.182,99.610
0.05,120.15,12.182,99.610
0.06,120.15,12.182,99.610
0.06,120.15,12.182,99.609
0.06,120.15,12.182,99.609
0.06,120.15,12.182,99.609
0.06,120.16,12.182,99.609
0.07,120.16,12.182,99.609
0.07,120.16,12.182,99.609
0.07,120.16,12.182,99.609
0.07,120.16,12.182,99.609
0.07,120.16,12.182,99.609
0.07,120.16,12.182,99.609
0.08,120.16,12.182,99.609
0.08,120.17,12.182,99.609
0.08,120.17,12.182,99.609
0.08,120.17,12.182,99.609
0.08,120.17,12.182,99.609
0.08,120.17,12.182,99.609
0.08,120.17,12.182,99.609
0.09,120.17,12.182,99.609
0.09,120.17,12.182,99.609
0.09,120.17,12.182,99.609
0.09,120.17,12.182,99.608
0.09,120.18,12.182,99.608
0.09,120.18,12.182,99.608
0.10,120.18,12.182,99.608
0.10,120.18,12.182,99.608
0.10,120.18,12.182,99.608
0.10,120.18,12.182,99.608
0.10,120.18,12.182,99.608
0.11,120.18,12.182,99.608
0.11,120.18,12.182,99.608
0.11,120.19,12.182,99.608
0.11,120.19,12.182,99.608
0.11,120.19,12.182,99.608
0.11,120.19,12.182,99.608
0.12,120.19,12.182,99.608
0.12,120.19,12.182,99.608
0.12,120.19,12.182,99.608
0.12,120.19,12.182,99.608
0.12,120.19,12.182,99.608
0.12,120.19,12.182,99.608
0.13,120.20,12.182,99.608
0.13,120.20,12.182,99.608
0.13,120.20,12.182,99.608
0.13,120.20,12.182,99.607
0.13,120.20,12.182,99.607
0.13,120.20,12.182,99.607
0.14,120.20,12.182,99.607
0.14,120.20,12.182,99.607
0.14,120.20,12.182,99.607
0.14,120.20,12.182,99.607
0.14,120.21,12.182,99.607
0.14,120.21,12.182,99.607
0.14,120.21,12.182,99.607
0.15,120.21,12.182,99.607
0.15,120.21,12.182,99.607
0.15,120.21,12.182,99.607
0.15,120.21,12.182,99.607
0.15,120.21,12.182,99.607
0.16,120.21,12.182,99.607
0.16,120.21,12.182,99.607
0.16,120.21,12.182,99.607
0.16,120.22,12.182,99.607
0.16,120.22,12.182,99.607
0.16,120.22,12.182,99.607
0.16,120.22,12.182,99.607
0.17,120.22,12.182,99.607
0.17,120.22,12.182,99.607
0.17,120.22,12.182,99.607
0.17,120.22,12.182,99.607
0.17,120.22,12.182,99.606
0.18,120.22,12.182,99.606
0.18,120.22,12.182,99.606
0.18,120.23,12.182,99.607
0.18,120.23,12.182,99.607
0.18,120.23,12.182,99.607
0.18,120.23,12.182,99.607
0.19,120.23,12.182,99.607
0.19,120.23,12.182,99.607
0.19,120.23,12.182,99.607
0.19,120.23,12.182,99.607
0.19,120.23,12.182,99.607
0.19,120.23,12.182,99.607
0.19,120.23,12.182,99.606
0.20,120.23,12.182,99.606
0.20,120.24,12.182,99.606
0.20,120.24,12.182,99.606
0.20,120.24,12.182,99.606
0.20,120.24,12.182,99.606
0.21,120.24,12.182,99.606
0.21,120.24,12.182,99.606
0.21,120.24,12.182,99.606
0.21,120.24,12.182,99.606
0.21,120.24,12.182,99.606
0.21,120.24,12.182,99.606
0.21,120.24,12.182,99.606
0.22,120.24,12.182,99.606
0.22,120.25,12.182,99.606
0.22,120.25,12.182,99.606
0.22,120.25,12.182,99.606
0.22,120.25,12.182,99.606
0.23,120.25,12.182,99.606
0.23,120.25,12.182,99.606
0.23,120.25,12.182,99.606
0.23,120.25,12.182,99.606
0.23,120.25,12.182,99.606
0.23,120.25,12.182,99.606
0.24,120.25,12.182,99.606
0.24,120.25,12.182,99.606
0.24,120.25,12.182,99.606
0.24,120.26,12.182,99.606
0.24,120.26,12.182,99.606
0.24,120.26,12.182,99.606
0.24,120.26,12.182,99.606
0.25,120.26,12.182,99.606
0.25,120.26,12.182,99.606
0.25,120.26,12.182,99.606
0.25,120.26,12.182,99.606
0.25,120.26,12.182,99.606
0.26,120.26,12.182,99.606
0.26,120.26,12.182,99.606
0.26,120.26,12.182,99.606
0.26,120.26,12.182,99.606
0.26,120.26,12.182,99.606
0.26,120.27,12.182,99.606
0.26,120.27,12.182,99.606
0.27,120.27,12.182,99.606
0.27,120.27,12.182,99.606
0.27,120.27,12.182,99.606
0.27,120.27,12.182,99.606
0.27,120.27,12.182,99.605
0.28,120.27,12.182,99.605
0.28,120.27,12.182,99.605
0.28,120.27,12.182,99.605
0.28,120.27,12.182,99.605
0.28,120.27,12.182,99.605
0.28,120.27,12.182,99.605
0.29,120.27,12.182,99.605
0.29,120.27,12.182,99.605
0.29,120.28,12.182,99.605
0.29,120.28,12.182,99.605
0.29,120.28,12.182,99.605
0.29,120.28,12.182,99.605
0.30,120.28,12.182,99.605
0.30,120.28,12.182,99.605
0.30,120.28,12.182,99.605
0.30,120.28,12.182,99.605
0.30,120.28,12.182,99.605
0.30,120.28,12.182,99.605
0.30,120.28,12.182,99.605
0.31,120.28,12.182,99.605
0.31,120.28,12.182,99.605
0.31,120.28,12.182,99.605
0.31,120.28,12.182,99.605
0.31,120.28,12.181,99.605
0.31,120.28,12.181,99.605
0.32,120.29,12.181,99.605
0.32,120.29,12.181,99.605
0.32,120.29,12.181,99.604
0.32,120.29,12.181,99.604
0.32,120.29,12.181,99.604
0.33,120.29,12.181,99.604
0.33,120.29,12.181,99.604
0.33,120.29,12.181,99.604
0.33,120.29,12.181,99.604
0.33,120.29,12.181,99.604
0.33,120.29,12.181,99.604
0.34,120.29,12.181,99.604
0.34,120.29,12.181,99.604
0.34,120.29,12.181,99.604
0.34,120.29,12.181,99.604
0.34,120.29,12.181,99.604
0.34,120.29,12.181,99.604
0.35,120.29,12.181,99.604
0.35,120.30,12.181,99.604
0.35,120.30,12.181,99.604
0.35,120.30,12.181,99.604
0.35,120.30,12.181,99.604
0.35,120.30,12.181,99.604
0.35,120.30,12.181,99.604
0.36,120.30,12.181,99.604
0.36,120.30,12.181,99.604
0.36,120.30,12.181,99.604
0.36,120.30,12.181,99.604
0.36,120.30,12.181,99.604
0.36,120.30,12.181,99.604
0.37,120.30,12.181,99.604
0.37,120.30,12.181,99.604
0.37,120.30,12.181,99.604
0.37,120.30,12.181,99.604
0.37,120.30,12.181,99.604
0.38,120.30,12.181,99.604
0.38,120.30,12.181,99.604
0.38,120.30,12.181,99.604
0.38,120.31,12.181,99.604
0.38,120.31,12.181,99.604
0.38,120.31,12.181,99.604
0.39,120.31,12.181,99.604
0.39,120.31,12.181,99.604
0.39,120.31,12.181,99.604
0.39,120.31,12.181,99.604
0.39,120.31,12.181,99.604
0.39,120.31,12.181,99.604
0.40,120.31,12.181,99.604
0.40,120.31,12.181,99.604
0.40,120.31,12.181,99.604
0.40,120.31,12.181,99.604
0.40,120.31,12.181,99.604
0.40,120.31,12.181,99.604
0.40,120.31,12.181,99.604
0.41,120.31,12.181,99.604
0.41,120.31,12.181,99.604
0.41,120.31,12.181,99.604
0.41,120.31,12.181,99.604
0.41,120.31,12.181,99.604
0.41,120.32,12.181,99.604
0.42,120.32,12.181,99.604
0.42,120.32,12.181,99.604
0.42,120.32,12.181,99.604
0.42,120.32,12.181,99.604
0.42,120.32,12.181,99.604
0.43,120.32,12.181,99.604
0.43,120.32,12.181,99.604
0.43,120.32,12.181,99.604
0.43,120.32,12.181,99.604
0.43,120.32,12.181,99.604
0.43,120.32,12.181,99.604
0.44,120.32,12.181,99.604
0.44,120.32,12.181,99.604
0.44,120.32,12.181,99.604
0.44,120.32,12.181,99.604
0.44,120.32,12.181,99.604
0.44,120.32,12.181,99.604
0.45,120.32,12.181,99.604
0.45,120.32,12.181,99.604
0.45,120.32,12.181,99.604
0.45,120.32,12.181,99.604
0.45,120.32,12.181,99.604
0.45,120.33,12.181,99.603
0.45,120.33,12.181,99.603
0.46,120.33,12.181,99.603
0.46,120.33,12.181,99.603
0.46,120.33,12.181,99.603
0.46,120.33,12.181,99.603
0.46,120.33,12.181,99.603
0.46,120.33,12.181,99.603
0.47,120.33,12.181,99.603
0.47,120.33,12.181,99.603
0.47,120.33,12.181,99.603
0.47,120.33,12.181,99.603
0.47,120.33,12.181,99.603
0.48,120.33,12.181,99.603
0.48,120.33,12.181,99.603
0.48,120.33,12.181,99.603
0.48,120.33,12.181,99.603
0.48,120.33,12.181,99.603
0.48,120.33,12.181,99.603
0.49,120.33,12.181,99.603
0.49,120.33,12.181,99.603
0.49,120.33,12.181,99.603
0.49,120.33,12.181,99.603
0.49,120.33,12.181,99.603
0.49,120.33,12.181,99.603
0.50,120.33,12.181,99.603
0.50,120.34,12.181,99.603
0.50,120.34,12.181,99.603
0.50,120.34,12.181,99.603
0.50,120.34,12.181,99.603
0.50,120.34,12.181,99.603
0.50,120.34,12.181,99.603
0.51,120.34,12.181,99.603
0.51,120.34,12.181,99.603
0.51,120.34,12.181,99.604
0.51,120.34,12.181,99.604
0.51,120.34,12.181,99.604
0.51,120.34,12.181,99.603
0.52,120.34,12.181,99.603
0.52,120.34,12.181,99.603
0.52,120.34,12.181,99.603
0.52,120.34,12.181,99.603
0.52,120.34,12.181,99.604
0.53,120.34,12.181,99.603
0.53,120.34,12.181,99.603
0.53,120.34,12.181,99.603
0.53,120.34,12.181,99.603
0.53,120.34,12.181,99.603
0.53,120.34,12.181,99.603
0.53,120.34,12.181,99.603
0.54,120.34,12.181,99.603
0.54,120.34,12.181,99.603
0.54,120.34,12.181,99.603
0.54,120.34,12.181,99.603
0.54,120.34,12.181,99.603
0.55,120.34,12.181,99.603
0.55,120.35,12.181,99.603
0.55,120.35,12.181,99.603
0.55,120.35,12.181,99.603
0.55,120.35,12.181,99.603
0.55,120.35,12.181,99.603
0.55,120.35,12.181,99.603
0.56,120.35,12.181,99.603
0.56,120.35,12.181,99.604
0.56,120.35,12.181,99.604
0.56,120.35,12.181,99.604
0.56,120.35,12.181,99.604
0.57,120.35,12.181,99.604
0.57,120.35,12.181,99.604
0.57,120.35,12.181,99.604
0.57,120.35,12.181,99.604
0.57,120.35,12.181,99.604
0.57,120.35,12.181,99.604
0.58,120.35,12.181,99.604
0.58,120.35,12.181,99.604
0.58,120.35,12.181,99.604
0.58,120.35,12.181,99.604
0.58,120.35,12.181,99.604
0.58,120.35,12.181,99.604
0.58,120.35,12.181,99.603
0.59,120.35,12.181,99.603
0.59,120.35,12.181,99.603
0.59,120.35,12.181,99.603
0.59,120.35,12.181,99.603
0.59,120.35,12.181,99.603
0.60,120.35,12.181,99.603
0.60,120.35,12.181,99.603
0.60,120.35,12.181,99.603
0.60,120.35,12.181,99.603
0.60,120.35,12.181,99.603
0.60,120.35,12.181,99.603
0.60,120.35,12.181,99.603
0.61,120.35,12.181,99.603
0.61,120.36,12.181,99.603
0.61,120.36,12.181,99.603
0.61,120.36,12.181,99.603
0.61,120.36,12.181,99.603
0.62,120.36,12.181,99.603
0.62,120.36,12.181,99.603
0.62,120.36,12.181,99.603
0.62,120.36,12.181,99.603
0.62,120.36,12.181,99.603
0.62,120.36,12.181,99.603
0.63,120.36,12.181,99.603
0.63,120.36,12.181,99.602
0.63,120.36,12.181,99.602
0.63,120.36,12.181,99.602
0.63,120.36,12.181,99.602
0.63,120.36,12.181,99.602
0.63,120.36,12.181,99.603
0.64,120.36,12.181,99.603
0.64,120.36,12.181,99.603
0.64,120.36,12.181,99.603
0.64,120.36,12.181,99.603
0.64,120.36,12.181,99.603
0.65,120.36,12.181,99.603
0.65,120.36,12.181,99.603
0.65,120.36,12.181,99.603
0.65,120.36,12.181,99.603
0.65,120.36,12.181,99.603
0.65,120.36,12.181,99.603
0.65,120.36,12.181,99.603
0.66,120.36,12.181,99.603
0.66,120.36,12.181,99.603
0.66,120.36,12.181,99.603
0.66,120.36,12.181,99.603
0.66,120.36,12.181,99.603
0.67,120.36,12.181,99.603
0.67,120.36,12.181,99.603
0.67,120.36,12.181,99.603
0.67,120.36,12.181,99.603
0.67,120.36,12.181,99.603
0.67,120.36,12.181,99.603
0.68,120.36,12.181,99.603
0.68,120.36,12.181,99.603
0.68,120.36,12.181,99.603
0.68,120.36,12.181,99.603
0.68,120.36,12.181,99.603
0.68,120.36,12.181,99.603
0.68,120.36,12.181,99.603
0.69,120.36,12.181,99.603
0.69,120.37,12.181,99.602
0.69,120.37,12.181,99.602
0.69,120.37,12.181,99.602
0.69,120.37,12.181,99.602
0.70,120.37,12.181,99.602
0.70,120.37,12.181,99.602
0.70,120.37,12.181,99.602
0.70,120.37,12.181,99.602
0.70,120.37,12.181,99.602
0.70,120.37,12.181,99.602
0.70,120.37,12.181,99.602
0.71,120.37,12.181,99.602
0.71,120.37,12.181,99.602
0.71,120.37,12.181,99.602
0.71,120.37,12.181,99.602
0.71,120.37,12.181,99.602
0.72,120.37,12.181,99.602
0.72,120.37,12.181,99.602
0.72,120.37,12.181,99.602
0.72,120.37,12.181,99.602
0.72,120.37,12.181,99.602
0.72,120.37,12.181,99.602
0.73,120.37,12.181,99.602
0.73,120.37,12.181,99.602
0.73,120.37,12.181,99.602
0.73,120.37,12.181,99.602
0.73,120.37,12.181,99.602
0.73,120.37,12.181,99.602
0.73,120.37,12.181,99.602
0.74,120.37,12.181,99.602
0.74,120.37,12.181,99.602
0.74,120.37,12.181,99.602
0.74,120.37,12.181,99.602
0.74,120.37,12.181,99.602
0.75,120.37,12.181,99.602
0.75,120.37,12.181,99.602
0.75,120.37,12.181,99.602
0.75,120.37,12.181,99.602
0.75,120.37,12.181,99.602
0.75,120.37,12.181,99.602
0.75,120.37,12.181,99.602
0.76,120.37,12.181,99.602
0.76,120.37,12.181,99.602
0.76,120.37,12.181,99.602
0.76,120.37,12.181,99.602
0.76,120.37,12.181,99.602
0.77,120.37,12.181,99.601
0.77,120.37,12.181,99.601
0.77,120.37,12.181,99.601
0.77,120.37,12.181,99.601
0.77,120.37,12.181,99.601
0.77,120.37,12.181,99.601
0.78,120.37,12.181,99.601
0.78,120.37,12.181,99.601
0.78,120.37,12.181,99.601
0.78,120.37,12.181,99.601
0.78,120.37,12.181,99.601
0.78,120.37,12.181,99.601
0.78,120.37,12.181,99.601
0.79,120.37,12.181,99.601
0.79,120.37,12.181,99.601
0.79,120.37,12.181,99.601
0.79,120.37,12.181,99.601
0.79,120.37,12.181,99.601
0.80,120.37,12.181,99.601
0.80,120.37,12.181,99.601
0.80,120.37,12.181,99.601
0.80,120.37,12.181,99.601
0.80,120.37,12.181,99.601
0.80,120.37,12.181,99.601
0.80,120.37,12.181,99.601
0.81,120.37,12.181,99.601
0.81,120.37,12.181,99.600
0.81,120.37,12.181,99.600
0.81,120.37,12.181,99.600
0.81,120.37,12.181,99.600
0.82,120.38,12.181,99.600
0.82,120.38,12.181,99.600
0.82,120.38,12.181,99.600
0.82,120.38,12.181,99.600
0.82,120.38,12.181,99.600
0.82,120.38,12.181,99.600
0.83,120.38,12.181,99.600
0.83,120.38,12.181,99.600
0.83,120.38,12.181,99.600
0.83,120.38,12.181,99.600
0.83,120.38,12.181,99.600
0.83,120.38,12.181,99.600
0.83,120.38,12.181,99.600
0.84,120.38,12.181,99.600
0.84,120.38,12.181,99.600
0.84,120.38,12.181,99.600
0.84,120.38,12.181,99.600
0.84,120.38,12.181,99.599
0.85,120.38,12.181,99.599
0.85,120.38,12.181,99.599
0.85,120.38,12.181,99.599
0.85,120.38,12.181,99.599
0.85,120.38,12.181,99.599
0.85,120.38,12.181,99.599
0.85,120.38,12.181,99.599
0.86,120.38,12.181,99.599
0.86,120.38,12.181,99.599
0.86,120.38,12.181,99.599
0.86,120.38,12.181,99.599
0.86,120.38,12.181,99.599
0.87,120.38,12.181,99.599
0.87,120.38,12.181,99.599
0.87,120.38,12.181,99.599
0.87,120.38,12.181,99.599
0.87,120.38,12.181,99.599
0.87,120.38,12.181,99.599
0.88,120.38,12.181,99.599
0.88,120.38,12.181,99.599
0.88,120.38,12.181,99.599
0.88,120.38,12.181,99.599
0.88,120.38,12.181,99.599
0.88,120.38,12.181,99.599
0.88,120.38,12.181,99.599
0.89,120.38,12.181,99.599
0.89,120.38,12.181,99.599
0.89,120.38,12.181,99.599
0.89,120.38,12.181,99.599
0.89,120.38,12.181,99.599
0.90,120.38,12.181,99.599
0.90,120.38,12.181,99.599
0.90,120.38,12.181,99.599
0.90,120.38,12.181,99.599
0.90,120.38,12.181,99.599
0.90,120.38,12.181,99.599
0.90,120.38,12.181,99.599
0.91,120.38,12.181,99.599
0.91,120.38,12.181,99.599
0.91,120.38,12.181,99.599
0.91,120.38,12.181,99.599
0.91,120.38,12.181,99.599
0.92,120.38,12.181,99.599
0.92,120.38,12.181,99.599
0.92,120.38,12.181,99.599
0.92,120.38,12.181,99.599
0.92,120.38,12.181,99.599
0.92,120.38,12.181,99.599
0.93,120.38,12.181,99.599
0.93,120.38,12.181,99.599
0.93,120.38,12.181,99.599
0.93,120.38,12.181,99.599
0.93,120.38,12.181,99.599
0.93,120.38,12.181,99.599
0.93,120.38,12.181,99.599
0.94,120.38,12.181,99.599
0.94,120.38,12.181,99.599
0.94,120.38,12.181,99.599
0.94,120.38,12.181,99.599
0.94,120.38,12.181,99.599
0.95,120.38,12.181,99.598
0.95,120.38,12.181,99.598
0.95,120.38,12.181,99.598
0.95,120.38,12.181,99.598
0.95,120.38,12.181,99.598
0.95,120.38,12.181,99.598
0.95,120.38,12.181,99.598
0.96,120.38,12.181,99.598
0.96,120.38,12.181,99.598
0.96,120.38,12.181,99.598
0.96,120.38,12.181,99.598
0.96,120.38,12.181,99.598
0.97,120.38,12.181,99.598
0.97,120.38,12.181,99.598
0.97,120.38,12.181,99.598
0.97,120.38,12.181,99.598
0.97,120.38,12.181,99.598
0.97,120.38,12.181,99.598
0.98,120.38,12.181,99.598
0.98,120.38,12.181,99.598
0.98,120.38,12.181,99.598
0.98,120.38,12.181,99.598
0.98,120.38,12.181,99.598
0.98,120.38,12.181,99.598
0.98,120.38,12.181,99.598
0.99,120.38,12.181,99.598
0.99,120.38,12.181,99.598
0.99,120.38,12.181,99.598
0.99,120.38,12.181,99.598
0.99,120.38,12.181,99.598
1.00,120.38,12.181,99.597
1.00,120.38,12.181,99.597
1.00,120.38,12.181,99.597

[step]
Equilibrate 120.00 °C
Time,Temperature,Weight,Weight
min,°C,mg,%
1.00,120.38,12.181,99.597
1.00,120.38,12.205,99.793
1.00,120.38,12.277,100.389
1.00,120.38,12.346,100.950
1.01,120.38,12.414,101.509
1.01,120.38,12.477,102.018
1.01,120.38,12.527,102.431
1.01,120.38,12.568,102.765
1.01,120.38,12.601,103.034
1.02,120.38,12.625,103.229
1.02,120.38,12.641,103.363
1.02,120.38,12.654,103.464
1.02,120.38,12.663,103.541
1.02,120.38,12.668,103.580
1.02,120.38,12.670,103.602
1.03,120.38,12.673,103.624
1.03,120.37,12.675,103.636
1.03,120.37,12.675,103.642
1.03,120.37,12.675,103.641
1.03,120.37,12.674,103.629
1.03,120.37,12.674,103.628
1.03,120.37,12.675,103.637
1.04,120.37,12.675,103.639
1.04,120.37,12.674,103.633
1.04,120.37,12.673,103.626
1.04,120.37,12.674,103.629
1.04,120.37,12.673,103.624
1.05,120.37,12.672,103.616
1.05,120.37,12.672,103.612
1.05,120.37,12.671,103.604
1.05,120.37,12.670,103.602
1.05,120.37,12.671,103.608
1.05,120.37,12.671,103.606
1.05,120.37,12.670,103.598
1.06,120.37,12.670,103.603
1.06,120.37,12.671,103.607
1.06,120.37,12.670,103.600
1.06,120.37,12.670,103.595
1.06,120.37,12.669,103.588
1.07,120.37,12.667,103.577
1.07,120.37,12.667,103.572
1.07,120.37,12.667,103.577
1.07,120.37,12.668,103.584
1.07,120.37,12.668,103.582
1.07,120.37,12.667,103.577
1.08,120.37,12.667,103.572
1.08,120.37,12.666,103.569
1.08,120.37,12.666,103.570
1.08,120.37,12.667,103.575
1.08,120.37,12.666,103.568
1.08,120.37,12.665,103.557
1.08,120.37,12.665,103.556
1.09,120.37,12.665,103.560
1.09,120.37,12.665,103.559
1.09,120.37,12.665,103.557
1.09,120.37,12.664,103.551
1.09,120.37,12.663,103.544
1.09,120.37,12.663,103.542
1.10,120.37,12.663,103.542
1.10,120.37,12.663,103.546
1.10,120.37,12.664,103.547
1.10,120.37,12.664,103.550
1.10,120.37,12.664,103.552
1.11,120.37,12.663,103.543
1.11,120.37,12.661,103.529
1.11,120.37,12.662,103.530
1.11,120.37,12.662,103.533
1.11,120.37,12.663,103.543
1.11,120.37,12.663,103.544
1.12,120.37,12.662,103.530
1.12,120.37,12.661,103.526
1.12,120.37,12.662,103.537
1.12,120.37,12.662,103.536
1.12,120.37,12.662,103.535
1.12,120.37,12.661,103.527
1.13,120.37,12.659,103.513
1.13,120.37,12.659,103.511
1.13,120.37,12.660,103.516
1.13,120.37,12.659,103.509
1.13,120.37,12.659,103.510
1.13,120.37,12.660,103.514
1.13,120.37,12.659,103.513
1.14,120.37,12.659,103.513
1.14,120.37,12.659,103.512
1.14,120.37,12.658,103.505
1.14,120.37,12.658,103.497
1.14,120.37,12.657,103.491
1.14,120.37,12.656,103.487
1.15,120.37,12.656,103.488
1.15,120.37,12.657,103.489
1.15,120.37,12.656,103.487
1.15,120.37,12.656,103.488
1.15,120.37,12.657,103.490
1.16,120.37,12.657,103.489
1.16,120.37,12.656,103.488
1.16,120.37,12.657,103.491
1.16,120.37,12.657,103.491
1.16,120.37,12.656,103.488
1.16,120.37,12.656,103.485
1.17,120.37,12.656,103.483
1.17,120.37,12.656,103.480
1.17,120.37,12.655,103.477
1.17,120.37,12.655,103.473
1.17,120.37,12.655,103.473
1.17,120.37,12.655,103.473
1.18,120.37,12.654,103.471
1.18,120.37,12.654,103.469
1.18,120.37,12.654,103.469
1.18,120.37,12.654,103.470
1.18,120.37,12.654,103.468
1.18,120.37,12.654,103.466
1.18,120.37,12.653,103.463
1.19,120.37,12.653,103.462
1.19,120.37,12.653,103.461
1.19,120.37,12.653,103.459
1.19,120.37,12.653,103.459
1.19,120.37,12.653,103.458
1.19,120.37,12.653,103.457
1.20,120.37,12.652,103.456
1.20,120.37,12.652,103.454
1.20,120.37,12.652,103.453
1.20,120.37,12.652,103.452
1.20,120.37,12.652,103.451
1.21,120.37,12.652,103.449
1.21,120.37,12.651,103.447
1.21,120.37,12.651,103.446
1.21,120.37,12.651,103.443
1.21,120.37,12.651,103.441
1.21,120.37,12.651,103.440
1.22,120.37,12.650,103.439
1.22,120.37,12.650,103.438
1.22,120.37,12.650,103.437
1.22,120.37,12.650,103.436
1.22,120.37,12.650,103.436
1.22,120.37,12.650,103.435
1.23,120.37,12.650,103.434
1.23,120.37,12.650,103.432
1.23,120.37,12.649,103.431
1.23,120.37,12.649,103.431
1.23,120.37,12.649,103.429
1.23,120.37,12.649,103.428
1.23,120.37,12.649,103.426
1.24,120.37,12.649,103.426
1.24,120.37,12.649,103.425
1.24,120.37,12.649,103.424
1.24,120.37,12.648,103.423
1.24,120.37,12.648,103.422
1.24,120.37,12.648,103.422
1.25,120.37,12.648,103.422
1.25,120.37,12.648,103.421
1.25,120.37,12.648,103.420
1.25,120.37,12.648,103.420
1.25,120.37,12.648,103.419
